season,row_count,generated_at_utc,source_endpoint
2026,30,2026-06-27 09:50:19 UTC,hoopR::nba_team_crosswalk()
2026,30,2026-06-27 12:19:11 UTC,hoopR::nba_team_crosswalk()
2026,30,2026-07-02 12:14:48 UTC,hoopR::nba_team_crosswalk()
